SID,NAME,ISO_TIME,LAT,LON,WMO_WIND,BASIN
2025266N11137,BUALOI,2025-09-30 03:00:00,22.5,98.7, ,NI
2025266N11137,BUALOI,2025-09-30 06:00:00,23.1,98.3, ,NI
2025266N11137,BUALOI,2025-09-30 09:00:00,23.7,98.0, ,NI
2025266N11137,BUALOI,2025-09-30 12:00:00,24.3,97.8, ,NI
2025270N19086,UNNAMED,2025-09-26 12:00:00,19.3,86.1,25,NI
2025270N19086,UNNAMED,2025-09-26 15:00:00,19.3,85.8, ,NI
2025270N19086,UNNAMED,2025-09-26 18:00:00,19.3,85.5,25,NI
2025270N19086,UNNAMED,2025-09-26 21:00:00,19.3,85.2, ,NI
2025270N19086,UNNAMED,2025-09-27 00:00:00,19.3,84.8,25,NI
2025270N19086,UNNAMED,2025-09-27 03:00:00,19.3,84.2,25,NI
2025270N19086,UNNAMED,2025-09-27 06:00:00,19.3,83.4,25,NI
2025270N19086,UNNAMED,2025-09-27 09:00:00,19.4,82.5, ,NI
2025270N19086,UNNAMED,2025-09-27 12:00:00,19.7,81.5,20,NI
2025270N19086,UNNAMED,2025-09-27 15:00:00,20.0,80.5, ,NI
2025270N19086,UNNAMED,2025-09-27 18:00:00,20.3,79.5,20,NI
2025270N19086,UNNAMED,2025-09-27 21:00:00,20.4,78.3, ,NI
2025270N19086,UNNAMED,2025-09-28 00:00:00,20.3,77.0,20,NI
2025274N16087,UNNAMED,2025-10-01 06:00:00,15.9,86.5,25,NI
2025274N16087,UNNAMED,2025-10-01 09:00:00,16.3,86.4, ,NI
2025274N16087,UNNAMED,2025-10-01 12:00:00,16.6,86.3,25,NI
2025274N16087,UNNAMED,2025-10-01 15:00:00,16.7,86.1, ,NI
2025274N16087,UNNAMED,2025-10-01 18:00:00,16.8,85.8,30,NI
2025274N16087,UNNAMED,2025-10-01 21:00:00,17.0,85.6, ,NI
2025274N16087,UNNAMED,2025-10-02 00:00:00,17.4,85.4,30,NI
2025274N16087,UNNAMED,2025-10-02 03:00:00,17.9,85.2,30,NI
2025274N16087,UNNAMED,2025-10-02 06:00:00,18.6,85.1,30,NI
2025274N16087,UNNAMED,2025-10-02 09:00:00,19.1,84.9, ,NI
2025274N16087,UNNAMED,2025-10-02 12:00:00,19.4,84.8,30,NI
2025274N16087,UNNAMED,2025-10-02 15:00:00,19.6,84.6, ,NI
2025274N16087,UNNAMED,2025-10-02 18:00:00,19.8,84.4,30,NI
2025274N16087,UNNAMED,2025-10-02 21:00:00,19.9,84.3, ,NI
2025274N16087,UNNAMED,2025-10-03 00:00:00,20.2,84.1,25,NI
2025274N16087,UNNAMED,2025-10-03 03:00:00,20.7,83.7,25,NI
2025274N16087,UNNAMED,2025-10-03 06:00:00,21.2,83.6,25,NI
2025275N22068,SHAKHTI,2025-10-01 12:00:00,22.0,68.3,25,NI
2025275N22068,SHAKHTI,2025-10-01 15:00:00,21.8,68.3, ,NI
2025275N22068,SHAKHTI,2025-10-01 18:00:00,21.5,68.2,25,NI
2025275N22068,SHAKHTI,2025-10-01 21:00:00,21.2,68.1, ,NI
2025275N22068,SHAKHTI,2025-10-02 00:00:00,21.0,68.0,25,NI
2025275N22068,SHAKHTI,2025-10-02 03:00:00,20.8,67.9,25,NI
2025275N22068,SHAKHTI,2025-10-02 06:00:00,20.8,67.9,25,NI
2025275N22068,SHAKHTI,2025-10-02 09:00:00,20.8,67.9, ,NI
2025275N22068,SHAKHTI,2025-10-02 12:00:00,20.8,67.9,25,NI
2025275N22068,SHAKHTI,2025-10-02 15:00:00,20.8,67.8, ,NI
2025275N22068,SHAKHTI,2025-10-02 18:00:00,20.8,67.7,30,NI
2025275N22068,SHAKHTI,2025-10-02 21:00:00,21.0,67.5, ,NI
2025275N22068,SHAKHTI,2025-10-03 00:00:00,21.4,67.2,30,NI
2025275N22068,SHAKHTI,2025-10-03 03:00:00,21.6,67.0,30,NI
2025275N22068,SHAKHTI,2025-10-03 06:00:00,21.8,66.8,35,NI
2025275N22068,SHAKHTI,2025-10-03 09:00:00,21.9,66.6,35,NI
2025275N22068,SHAKHTI,2025-10-03 12:00:00,22.0,66.4,40,NI
2025275N22068,SHAKHTI,2025-10-03 15:00:00,22.1,66.2,40,NI
2025275N22068,SHAKHTI,2025-10-03 18:00:00,22.1,65.8,45,NI
2025275N22068,SHAKHTI,2025-10-03 21:00:00,22.1,65.4,45,NI
2025275N22068,SHAKHTI,2025-10-04 00:00:00,22.1,64.8,50,NI
2025275N22068,SHAKHTI,2025-10-04 03:00:00,22.1,64.4,55,NI
2025275N22068,SHAKHTI,2025-10-04 06:00:00,21.9,64.1,55,NI
2025275N22068,SHAKHTI,2025-10-04 09:00:00,21.7,63.8,55,NI
2025275N22068,SHAKHTI,2025-10-04 12:00:00,21.4,63.5,55,NI
2025275N22068,SHAKHTI,2025-10-04 15:00:00,21.3,63.0,55,NI
2025275N22068,SHAKHTI,2025-10-04 18:00:00,21.2,62.6,55,NI
2025275N22068,SHAKHTI,2025-10-04 21:00:00,21.1,62.0,55,NI
2025275N22068,SHAKHTI,2025-10-05 00:00:00,21.0,61.5,60,NI
2025275N22068,SHAKHTI,2025-10-05 03:00:00,20.8,61.3,60,NI
2025275N22068,SHAKHTI,2025-10-05 06:00:00,20.6,61.3,60,NI
2025275N22068,SHAKHTI,2025-10-05 09:00:00,20.3,61.0,60,NI
2025275N22068,SHAKHTI,2025-10-05 12:00:00,20.1,60.6,55,NI
2025275N22068,SHAKHTI,2025-10-05 15:00:00,19.8,60.4,55,NI
2025275N22068,SHAKHTI,2025-10-05 18:00:00,19.7,60.4,50,NI
2025275N22068,SHAKHTI,2025-10-05 21:00:00,19.7,60.5,50,NI
2025275N22068,SHAKHTI,2025-10-06 00:00:00,19.8,60.6,45,NI
2025275N22068,SHAKHTI,2025-10-06 03:00:00,19.8,60.5,45,NI
2025275N22068,SHAKHTI,2025-10-06 06:00:00,19.8,60.4,40,NI
2025275N22068,SHAKHTI,2025-10-06 09:00:00,19.7,60.3,40,NI
2025275N22068,SHAKHTI,2025-10-06 12:00:00,19.6,60.2,35,NI
2025275N22068,SHAKHTI,2025-10-06 15:00:00,19.6,60.1,35,NI
2025275N22068,SHAKHTI,2025-10-06 18:00:00,19.5,60.1,30,NI
2025275N22068,SHAKHTI,2025-10-06 21:00:00,19.4,60.2, ,NI
2025275N22068,SHAKHTI,2025-10-07 00:00:00,19.2,60.3,30,NI
2025275N22068,SHAKHTI,2025-10-07 03:00:00,19.0,60.5,25,NI
2025275N22068,SHAKHTI,2025-10-07 06:00:00,18.9,60.7,20,NI
2025295N09068,UNNAMED,2025-10-22 00:00:00,8.6,67.6,20,NI
2025295N09068,UNNAMED,2025-10-22 03:00:00,8.9,67.4,20,NI
2025295N09068,UNNAMED,2025-10-22 06:00:00,9.0,67.0,20,NI
2025295N09068,UNNAMED,2025-10-22 09:00:00,9.1,67.1, ,NI
2025295N09068,UNNAMED,2025-10-22 12:00:00,9.3,67.4,20,NI
2025295N09068,UNNAMED,2025-10-22 15:00:00,9.4,67.5, ,NI
2025295N09068,UNNAMED,2025-10-22 18:00:00,9.5,67.6,20,NI
2025295N09068,UNNAMED,2025-10-22 21:00:00,9.5,67.6, ,NI
2025295N09068,UNNAMED,2025-10-23 00:00:00,9.6,67.7,20,NI
2025295N09068,UNNAMED,2025-10-23 03:00:00,9.8,67.8,20,NI
2025295N09068,UNNAMED,2025-10-23 06:00:00,10.1,68.0,20,NI
2025295N09068,UNNAMED,2025-10-23 09:00:00,10.5,68.7, ,NI
2025295N09068,UNNAMED,2025-10-23 12:00:00,11.0,69.4,20,NI
2025295N09068,UNNAMED,2025-10-23 15:00:00,11.5,69.8, ,NI
2025295N09068,UNNAMED,2025-10-23 18:00:00,12.0,70.0,20,NI
2025295N09068,UNNAMED,2025-10-23 21:00:00,12.6,70.3, ,NI
2025295N09068,UNNAMED,2025-10-24 00:00:00,13.3,70.5,20,NI
2025295N09068,UNNAMED,2025-10-24 03:00:00,14.0,70.6,20,NI
2025295N09068,UNNAMED,2025-10-24 06:00:00,14.4,70.7,20,NI
2025295N09068,UNNAMED,2025-10-24 09:00:00,14.8,70.7, ,NI
2025295N09068,UNNAMED,2025-10-24 12:00:00,15.2,70.7,20,NI
2025295N09068,UNNAMED,2025-10-24 15:00:00,15.7,70.7, ,NI
2025295N09068,UNNAMED,2025-10-24 18:00:00,16.1,70.7,20,NI
2025295N09068,UNNAMED,2025-10-24 21:00:00,16.3,70.5, ,NI
2025295N09068,UNNAMED,2025-10-25 00:00:00,16.4,70.4,20,NI
2025295N09068,UNNAMED,2025-10-25 03:00:00,16.5,70.4,20,NI
2025295N09068,UNNAMED,2025-10-25 06:00:00,16.6,69.2,20,NI
2025295N09068,UNNAMED,2025-10-25 09:00:00,16.6,68.4, ,NI
2025295N09068,UNNAMED,2025-10-25 12:00:00,16.6,68.0,20,NI
2025295N09068,UNNAMED,2025-10-25 15:00:00,16.6,67.5, ,NI
2025295N09068,UNNAMED,2025-10-25 18:00:00,16.6,67.2,20,NI
2025295N09068,UNNAMED,2025-10-25 21:00:00,16.6,67.0, ,NI
2025295N09068,UNNAMED,2025-10-26 00:00:00,16.5,66.8,20,NI
2025295N09068,UNNAMED,2025-10-26 03:00:00,16.0,66.5,20,NI
2025295N09068,UNNAMED,2025-10-26 06:00:00,15.5,66.4,20,NI
2025295N09068,UNNAMED,2025-10-26 09:00:00,15.2,66.4, ,NI
2025295N09068,UNNAMED,2025-10-26 12:00:00,15.1,66.4,20,NI
2025295N09068,UNNAMED,2025-10-26 15:00:00,15.0,66.4, ,NI
2025295N09068,UNNAMED,2025-10-26 18:00:00,15.1,66.5,20,NI
2025295N09068,UNNAMED,2025-10-26 21:00:00,15.6,66.6, ,NI
2025295N09068,UNNAMED,2025-10-27 00:00:00,16.1,66.8,25,NI
2025295N09068,UNNAMED,2025-10-27 03:00:00,16.4,66.9,25,NI
2025295N09068,UNNAMED,2025-10-27 06:00:00,16.6,67.2,25,NI
2025295N09068,UNNAMED,2025-10-27 09:00:00,16.7,67.3, ,NI
2025295N09068,UNNAMED,2025-10-27 12:00:00,16.7,67.3,25,NI
2025295N09068,UNNAMED,2025-10-27 15:00:00,16.7,67.3, ,NI
2025295N09068,UNNAMED,2025-10-27 18:00:00,16.7,67.3,25,NI
2025295N09068,UNNAMED,2025-10-27 21:00:00,16.8,67.6, ,NI
2025295N09068,UNNAMED,2025-10-28 00:00:00,17.0,67.8,25,NI
2025295N09068,UNNAMED,2025-10-28 03:00:00,17.1,67.8,25,NI
2025295N09068,UNNAMED,2025-10-28 06:00:00,17.2,68.0,25,NI
2025295N09068,UNNAMED,2025-10-28 09:00:00,17.3,68.2, ,NI
2025295N09068,UNNAMED,2025-10-28 12:00:00,17.4,68.5,25,NI
2025295N09068,UNNAMED,2025-10-28 15:00:00,17.6,68.8, ,NI
2025295N09068,UNNAMED,2025-10-28 18:00:00,17.7,69.0,25,NI
2025295N09068,UNNAMED,2025-10-28 21:00:00,17.8,69.1, ,NI
2025295N09068,UNNAMED,2025-10-29 00:00:00,17.9,69.2,25,NI
2025295N09068,UNNAMED,2025-10-29 03:00:00,17.9,69.2,25,NI
2025295N09068,UNNAMED,2025-10-29 06:00:00,18.0,69.1,25,NI
2025295N09068,UNNAMED,2025-10-29 09:00:00,18.0,69.0, ,NI
2025295N09068,UNNAMED,2025-10-29 12:00:00,17.9,69.0,25,NI
2025295N09068,UNNAMED,2025-10-29 15:00:00,17.9,68.9, ,NI
2025295N09068,UNNAMED,2025-10-29 18:00:00,17.9,68.8,25,NI
2025295N09068,UNNAMED,2025-10-29 21:00:00,17.9,68.5, ,NI
2025295N09068,UNNAMED,2025-10-30 00:00:00,17.9,68.2,25,NI
2025295N09068,UNNAMED,2025-10-30 03:00:00,17.9,68.2,25,NI
2025295N09068,UNNAMED,2025-10-30 06:00:00,17.9,68.2,25,NI
2025295N09068,UNNAMED,2025-10-30 09:00:00,18.0,68.2, ,NI
2025295N09068,UNNAMED,2025-10-30 12:00:00,18.1,68.2,25,NI
2025295N09068,UNNAMED,2025-10-30 15:00:00,18.2,68.2, ,NI
2025295N09068,UNNAMED,2025-10-30 18:00:00,18.3,68.2,25,NI
2025295N09068,UNNAMED,2025-10-30 21:00:00,18.4,68.3, ,NI
2025295N09068,UNNAMED,2025-10-31 00:00:00,18.6,68.4,25,NI
2025295N09068,UNNAMED,2025-10-31 03:00:00,18.9,68.5,25,NI
2025295N09068,UNNAMED,2025-10-31 06:00:00,18.9,68.5,25,NI
2025295N09068,UNNAMED,2025-10-31 09:00:00,19.0,68.7, ,NI
2025295N09068,UNNAMED,2025-10-31 12:00:00,19.2,69.0,25,NI
2025295N09068,UNNAMED,2025-10-31 15:00:00,19.3,69.3, ,NI
2025295N09068,UNNAMED,2025-10-31 18:00:00,19.4,69.6,20,NI
2025298N11089,MONTHA,2025-10-25 00:00:00,10.8,89.0,20,NI
2025298N11089,MONTHA,2025-10-25 03:00:00,10.8,88.8,25,NI
2025298N11089,MONTHA,2025-10-25 06:00:00,10.8,88.6,25,NI
2025298N11089,MONTHA,2025-10-25 09:00:00,10.8,88.4, ,NI
2025298N11089,MONTHA,2025-10-25 12:00:00,10.9,88.1,25,NI
2025298N11089,MONTHA,2025-10-25 15:00:00,10.9,87.9, ,NI
2025298N11089,MONTHA,2025-10-25 18:00:00,11.0,87.7,25,NI
2025298N11089,MONTHA,2025-10-25 21:00:00,11.0,87.5, ,NI
2025298N11089,MONTHA,2025-10-26 00:00:00,11.1,87.3,30,NI
2025298N11089,MONTHA,2025-10-26 03:00:00,11.2,87.1,30,NI
2025298N11089,MONTHA,2025-10-26 06:00:00,11.3,86.9,30,NI
2025298N11089,MONTHA,2025-10-26 09:00:00,11.4,86.8, ,NI
2025298N11089,MONTHA,2025-10-26 12:00:00,11.4,86.4,30,NI
2025298N11089,MONTHA,2025-10-26 15:00:00,11.3,86.0, ,NI
2025298N11089,MONTHA,2025-10-26 18:00:00,11.4,85.6,35,NI
2025298N11089,MONTHA,2025-10-26 21:00:00,11.9,85.4,35,NI
2025298N11089,MONTHA,2025-10-27 00:00:00,12.4,85.3,35,NI
2025298N11089,MONTHA,2025-10-27 03:00:00,12.6,84.8,40,NI
2025298N11089,MONTHA,2025-10-27 06:00:00,12.7,84.4,40,NI
2025298N11089,MONTHA,2025-10-27 09:00:00,13.0,84.1,40,NI
2025298N11089,MONTHA,2025-10-27 12:00:00,13.3,84.0,45,NI
2025298N11089,MONTHA,2025-10-27 15:00:00,13.7,83.8,45,NI
2025298N11089,MONTHA,2025-10-27 18:00:00,14.1,83.5,45,NI
2025298N11089,MONTHA,2025-10-27 21:00:00,14.4,83.3,45,NI
2025298N11089,MONTHA,2025-10-28 00:00:00,14.6,83.1,50,NI
2025298N11089,MONTHA,2025-10-28 03:00:00,14.8,82.9,50,NI
2025298N11089,MONTHA,2025-10-28 06:00:00,15.2,82.6,50,NI
2025298N11089,MONTHA,2025-10-28 09:00:00,15.6,82.4,50,NI
2025298N11089,MONTHA,2025-10-28 12:00:00,15.9,82.1,50,NI
2025298N11089,MONTHA,2025-10-28 15:00:00,16.0,81.8,50,NI
2025298N11089,MONTHA,2025-10-28 18:00:00,16.1,81.5,50,NI
2025298N11089,MONTHA,2025-10-28 21:00:00,16.4,81.4,40,NI
2025298N11089,MONTHA,2025-10-29 00:00:00,17.0,81.3,35,NI
2025298N11089,MONTHA,2025-10-29 03:00:00,17.3,81.2,30,NI
2025298N11089,MONTHA,2025-10-29 06:00:00,17.7,81.1,30,NI
2025298N11089,MONTHA,2025-10-29 09:00:00,18.2,81.0, ,NI
2025298N11089,MONTHA,2025-10-29 12:00:00,18.7,80.9,25,NI
2025298N11089,MONTHA,2025-10-29 15:00:00,19.2,80.8, ,NI
2025298N11089,MONTHA,2025-10-29 18:00:00,19.6,80.7,20,NI
2025329N05100,SENYAR,2025-11-25 03:00:00,5.4,99.7,20,NI
2025329N05100,SENYAR,2025-11-25 06:00:00,5.3,99.5,20,NI
2025329N05100,SENYAR,2025-11-25 09:00:00,5.2,99.3, ,NI
2025329N05100,SENYAR,2025-11-25 12:00:00,5.0,99.0,25,NI
2025329N05100,SENYAR,2025-11-25 15:00:00,4.9,98.7, ,NI
2025329N05100,SENYAR,2025-11-25 18:00:00,4.9,98.4,30,NI
2025329N05100,SENYAR,2025-11-25 21:00:00,4.9,98.1, ,NI
2025329N05100,SENYAR,2025-11-26 00:00:00,4.8,98.0,40,NI
2025329N05100,SENYAR,2025-11-26 03:00:00,4.5,97.9,40,NI
2025329N05100,SENYAR,2025-11-26 06:00:00,4.3,98.0,40,NI
2025329N05100,SENYAR,2025-11-26 09:00:00,4.1,98.1,40,NI
2025329N05100,SENYAR,2025-11-26 12:00:00,4.0,98.4,35,NI
2025329N05100,SENYAR,2025-11-26 15:00:00,3.8,98.9,35,NI
2025329N05100,SENYAR,2025-11-26 18:00:00,3.7,99.4,35,NI
2025329N05100,SENYAR,2025-11-26 21:00:00,3.7,99.7,35,NI
2025329N05100,SENYAR,2025-11-27 00:00:00,3.6,100.0,30,NI
2025331N06083,DITWAH,2025-11-26 18:00:00,5.9,82.6,25,NI
2025331N06083,DITWAH,2025-11-26 21:00:00,6.0,82.6, ,NI
2025331N06083,DITWAH,2025-11-27 00:00:00,6.4,81.9,30,NI
2025331N06083,DITWAH,2025-11-27 03:00:00,6.7,81.9,30,NI
2025331N06083,DITWAH,2025-11-27 06:00:00,7.0,82.0,35,NI
2025331N06083,DITWAH,2025-11-27 09:00:00,7.3,81.9,35,NI
2025331N06083,DITWAH,2025-11-27 12:00:00,7.6,81.7,35,NI
2025331N06083,DITWAH,2025-11-27 15:00:00,7.8,81.5,35,NI
2025331N06083,DITWAH,2025-11-27 18:00:00,7.9,81.3,35,NI
2025331N06083,DITWAH,2025-11-27 21:00:00,8.0,81.2,35,NI
2025331N06083,DITWAH,2025-11-28 00:00:00,8.1,81.1,35,NI
2025331N06083,DITWAH,2025-11-28 03:00:00,8.2,81.0,35,NI
2025331N06083,DITWAH,2025-11-28 06:00:00,8.3,81.0,35,NI
2025331N06083,DITWAH,2025-11-28 09:00:00,8.5,81.0,35,NI
2025331N06083,DITWAH,2025-11-28 12:00:00,8.6,80.9,35,NI
2025331N06083,DITWAH,2025-11-28 15:00:00,8.8,80.8,35,NI
2025331N06083,DITWAH,2025-11-28 18:00:00,9.0,80.8,35,NI
2025331N06083,DITWAH,2025-11-28 21:00:00,9.2,80.8,35,NI
2025331N06083,DITWAH,2025-11-29 00:00:00,9.4,80.8,35,NI
2025331N06083,DITWAH,2025-11-29 03:00:00,9.6,80.8,40,NI
2025331N06083,DITWAH,2025-11-29 06:00:00,9.9,80.8,40,NI
2025331N06083,DITWAH,2025-11-29 09:00:00,10.1,80.7,40,NI
2025331N06083,DITWAH,2025-11-29 12:00:00,10.3,80.7,40,NI
2025331N06083,DITWAH,2025-11-29 15:00:00,10.4,80.7,40,NI
2025331N06083,DITWAH,2025-11-29 18:00:00,10.6,80.7,40,NI
2025331N06083,DITWAH,2025-11-29 21:00:00,10.8,80.7,40,NI
2025331N06083,DITWAH,2025-11-30 00:00:00,11.0,80.7,40,NI
2025331N06083,DITWAH,2025-11-30 03:00:00,11.2,80.7,40,NI
2025331N06083,DITWAH,2025-11-30 06:00:00,11.4,80.7,35,NI
2025331N06083,DITWAH,2025-11-30 09:00:00,11.6,80.7,35,NI
2025331N06083,DITWAH,2025-11-30 12:00:00,11.7,80.8,30,NI
2025331N06083,DITWAH,2025-11-30 15:00:00,11.9,81.0, ,NI
2025331N06083,DITWAH,2025-11-30 18:00:00,12.0,81.2,30,NI
2025331N06083,DITWAH,2025-11-30 21:00:00,12.3,81.2, ,NI
2025331N06083,DITWAH,2025-12-01 00:00:00,12.6,81.2,30,NI
2025331N06083,DITWAH,2025-12-01 03:00:00,12.7,81.0,30,NI
2025331N06083,DITWAH,2025-12-01 06:00:00,12.9,80.9,30,NI
2025331N06083,DITWAH,2025-12-01 09:00:00,13.0,80.9, ,NI
2025331N06083,DITWAH,2025-12-01 12:00:00,12.9,80.9,30,NI
2025331N06083,DITWAH,2025-12-01 15:00:00,12.8,80.8, ,NI
2025331N06083,DITWAH,2025-12-01 18:00:00,12.7,80.7,30,NI
2025331N06083,DITWAH,2025-12-01 21:00:00,12.7,80.6, ,NI
2025331N06083,DITWAH,2025-12-02 00:00:00,12.6,80.6,25,NI
2025331N06083,DITWAH,2025-12-02 03:00:00,12.5,80.7,25,NI
2025331N06083,DITWAH,2025-12-02 06:00:00,12.4,80.7,25,NI
2025331N06083,DITWAH,2025-12-02 09:00:00,12.3,80.6, ,NI
2025331N06083,DITWAH,2025-12-02 12:00:00,12.3,80.4,25,NI
2025331N06083,DITWAH,2025-12-02 15:00:00,12.2,80.3, ,NI
2025331N06083,DITWAH,2025-12-02 18:00:00,12.1,80.2,20,NI
